date,month,is_weekend,num_appliances_used,peak_hour_usage,off_peak_usage,daily_kwh,monthly_kwh,monthly_bill,usage_label
28-03-2023,3,0,4,3.093,2.217,7.366,222.78,1502.37,0
29-03-2023,3,0,5,3.643,2.505,7.705,222.78,1502.37,0
30-03-2023,3,0,4,3.368,2.396,7.797,222.78,1502.37,0
31-03-2023,3,0,4,3.084,1.896,6.979,222.78,1502.37,0
01-04-2023,4,1,7,4.793,2.757,8.54,260.18,1674.69,1
02-04-2023,4,1,7,4.832,2.406,8.922,260.18,1674.69,1
03-04-2023,4,0,7,4.117,2.422,8.729,260.18,1674.69,1
04-04-2023,4,0,7,4.546,3.129,8.776,260.18,1674.69,1
05-04-2023,4,0,5,4.299,2.479,7.883,260.18,1674.69,0
06-04-2023,4,0,7,4.16,2.308,7.641,260.18,1674.69,0
07-04-2023,4,0,6,5.009,2.419,9.284,260.18,1674.69,1
08-04-2023,4,1,8,5.194,2.611,9.419,260.18,1674.69,1
09-04-2023,4,1,6,4.852,2.906,8.484,260.18,1674.69,1
10-04-2023,4,0,6,4.635,2.412,8.683,260.18,1674.69,1
11-04-2023,4,0,7,5.14,3.162,9.701,260.18,1674.69,1
12-04-2023,4,0,6,5.422,2.011,8.888,260.18,1674.69,1
13-04-2023,4,0,7,4.983,2.49,8.638,260.18,1674.69,1
14-04-2023,4,0,5,5.082,2.071,8.792,260.18,1674.69,1
15-04-2023,4,1,8,5.215,2.452,9.587,260.18,1674.69,1
16-04-2023,4,1,5,6.114,2.158,9.515,260.18,1674.69,1
17-04-2023,4,0,6,3.855,2.187,6.869,260.18,1674.69,0
18-04-2023,4,0,6,4.398,2.919,8.696,260.18,1674.69,1
19-04-2023,4,0,7,4.974,2.927,9.704,260.18,1674.69,1
20-04-2023,4,0,6,3.958,2.521,7.811,260.18,1674.69,0
21-04-2023,4,0,6,4.229,2.258,7.388,260.18,1674.69,0
22-04-2023,4,1,7,5.116,2.295,9.216,260.18,1674.69,1
23-04-2023,4,1,6,5.276,2.623,9.965,260.18,1674.69,1
24-04-2023,4,0,6,5.169,2.49,9.167,260.18,1674.69,1
25-04-2023,4,0,6,4.607,2.357,7.822,260.18,1674.69,0
26-04-2023,4,0,7,4.565,2.662,8.6,260.18,1674.69,1
27-04-2023,4,0,6,3.446,2.667,7.674,260.18,1674.69,0
28-04-2023,4,0,6,4.787,2.354,8.317,260.18,1674.69,1
29-04-2023,4,1,5,5.566,2.064,9.363,260.18,1674.69,1
30-04-2023,4,1,7,4.87,2.104,8.111,260.18,1674.69,0
01-05-2023,5,0,5,4.423,2.375,8.308,272.07,1845.98,0
02-05-2023,5,0,6,4.677,3.05,9.136,272.07,1845.98,1
03-05-2023,5,0,6,4.986,2.067,8.799,272.07,1845.98,1
04-05-2023,5,0,6,4.31,2.73,8.534,272.07,1845.98,1
05-05-2023,5,0,6,4.25,2.197,7.868,272.07,1845.98,0
06-05-2023,5,1,8,5.517,2.458,9.154,272.07,1845.98,1
07-05-2023,5,1,6,5.914,2.674,10.102,272.07,1845.98,1
08-05-2023,5,0,6,5.018,2.323,8.737,272.07,1845.98,1
09-05-2023,5,0,6,4.591,2.474,8.217,272.07,1845.98,0
10-05-2023,5,0,6,5.008,2.469,9.041,272.07,1845.98,1
11-05-2023,5,0,5,3.503,2.098,7.247,272.07,1845.98,0
12-05-2023,5,0,5,4.767,2.569,8.701,272.07,1845.98,1
13-05-2023,5,1,8,5.252,2.582,9.707,272.07,1845.98,1
14-05-2023,5,1,8,6.407,2.183,10.196,272.07,1845.98,1
15-05-2023,5,0,7,4.324,2.232,7.542,272.07,1845.98,0
16-05-2023,5,0,6,4.259,1.465,7.759,272.07,1845.98,0
17-05-2023,5,0,6,4.825,2.416,9.048,272.07,1845.98,1
18-05-2023,5,0,7,5.014,2.891,9.806,272.07,1845.98,1
19-05-2023,5,0,7,4.571,2.186,8.417,272.07,1845.98,1
20-05-2023,5,1,9,5.999,2.876,9.44,272.07,1845.98,1
21-05-2023,5,1,7,5.748,2.629,10.314,272.07,1845.98,1
22-05-2023,5,0,6,4.757,2.174,8.455,272.07,1845.98,1
23-05-2023,5,0,5,4.288,2.761,8.69,272.07,1845.98,1
24-05-2023,5,0,5,4.652,2.218,8.586,272.07,1845.98,1
25-05-2023,5,0,6,5.163,3.003,10.441,272.07,1845.98,1
26-05-2023,5,0,7,4.26,2.009,7.551,272.07,1845.98,0
27-05-2023,5,1,5,4.914,2.219,8.425,272.07,1845.98,1
28-05-2023,5,1,9,5.861,2.655,9.676,272.07,1845.98,1
29-05-2023,5,0,6,4.178,2.388,7.638,272.07,1845.98,0
30-05-2023,5,0,5,3.729,2.515,7.323,272.07,1845.98,0
31-05-2023,5,0,6,5.037,3.419,9.215,272.07,1845.98,1
01-06-2023,6,0,6,3.708,2.537,7.916,262.98,1727.37,0
02-06-2023,6,0,6,4.439,2.407,9.141,262.98,1727.37,1
03-06-2023,6,1,7,5.854,2.171,10.346,262.98,1727.37,1
04-06-2023,6,1,6,5.507,1.833,8.499,262.98,1727.37,1
05-06-2023,6,0,5,4.295,2.651,8.337,262.98,1727.37,1
06-06-2023,6,0,6,4.161,2.236,8.39,262.98,1727.37,1
07-06-2023,6,0,5,4.588,3.081,9.342,262.98,1727.37,1
08-06-2023,6,0,6,4.205,2.66,8.419,262.98,1727.37,1
09-06-2023,6,0,5,4.556,2.402,8.355,262.98,1727.37,1
10-06-2023,6,1,5,5.306,2.418,9.695,262.98,1727.37,1
11-06-2023,6,1,7,5.61,2.621,9.302,262.98,1727.37,1
12-06-2023,6,0,6,4.344,2.192,8.228,262.98,1727.37,0
13-06-2023,6,0,7,5.564,1.975,9.177,262.98,1727.37,1
14-06-2023,6,0,6,4.743,2.235,8.495,262.98,1727.37,1
15-06-2023,6,0,6,4.489,2.394,8.698,262.98,1727.37,1
16-06-2023,6,0,6,4.706,2.206,8.425,262.98,1727.37,1
17-06-2023,6,1,6,5.09,2.014,8.39,262.98,1727.37,1
18-06-2023,6,1,7,5.395,2.276,9.208,262.98,1727.37,1
19-06-2023,6,0,6,5.557,2.711,9.131,262.98,1727.37,1
20-06-2023,6,0,5,4.143,2.524,8.412,262.98,1727.37,1
21-06-2023,6,0,6,4.569,2.451,8.867,262.98,1727.37,1
22-06-2023,6,0,6,4.418,2.576,8.231,262.98,1727.37,0
23-06-2023,6,0,5,4.034,1.96,7.136,262.98,1727.37,0
24-06-2023,6,1,9,6.018,2.461,9.731,262.98,1727.37,1
25-06-2023,6,1,6,5.415,2.493,9.383,262.98,1727.37,1
26-06-2023,6,0,5,4.814,1.999,8.399,262.98,1727.37,1
27-06-2023,6,0,6,4.924,2.433,9.503,262.98,1727.37,1
28-06-2023,6,0,6,4.96,2.021,9.077,262.98,1727.37,1
29-06-2023,6,0,5,4.083,1.805,7.721,262.98,1727.37,0
30-06-2023,6,0,6,4.856,2.621,9.026,262.98,1727.37,1
01-07-2023,7,1,4,4.166,2.508,7.803,224.09,1425.2,0
02-07-2023,7,1,5,3.642,2.111,7.925,224.09,1425.2,0
03-07-2023,7,0,4,2.973,1.744,6.118,224.09,1425.2,0
04-07-2023,7,0,4,2.518,1.537,5.668,224.09,1425.2,0
05-07-2023,7,0,4,3.368,2.753,7.872,224.09,1425.2,0
06-07-2023,7,0,5,3.516,2.333,7.374,224.09,1425.2,0
07-07-2023,7,0,5,3.822,2.118,7.9,224.09,1425.2,0
08-07-2023,7,1,7,4.258,2.391,8.331,224.09,1425.2,1
09-07-2023,7,1,5,4.231,1.726,7.852,224.09,1425.2,0
10-07-2023,7,0,4,3.495,2.386,7.56,224.09,1425.2,0
11-07-2023,7,0,5,2.948,2.9,7.333,224.09,1425.2,0
12-07-2023,7,0,5,2.888,2.065,6.483,224.09,1425.2,0
13-07-2023,7,0,5,2.961,3.015,7.451,224.09,1425.2,0
14-07-2023,7,0,4,2.96,2.165,6.111,224.09,1425.2,0
15-07-2023,7,1,5,3.702,2.8,7.602,224.09,1425.2,0
16-07-2023,7,1,6,3.928,2.492,8.216,224.09,1425.2,0
17-07-2023,7,0,5,3.602,2.392,6.99,224.09,1425.2,0
18-07-2023,7,0,4,3.061,2.753,7.152,224.09,1425.2,0
19-07-2023,7,0,5,3.373,2.535,6.988,224.09,1425.2,0
20-07-2023,7,0,5,3.03,2.412,6.759,224.09,1425.2,0
21-07-2023,7,0,5,3.003,1.718,6.159,224.09,1425.2,0
22-07-2023,7,1,5,4.164,1.848,7.35,224.09,1425.2,0
23-07-2023,7,1,6,4.25,2.538,7.717,224.09,1425.2,0
24-07-2023,7,0,4,3.411,2.64,7.477,224.09,1425.2,0
25-07-2023,7,0,4,3.621,2.239,6.976,224.09,1425.2,0
26-07-2023,7,0,5,2.973,2.123,6.341,224.09,1425.2,0
27-07-2023,7,0,5,3.594,1.748,7.138,224.09,1425.2,0
28-07-2023,7,0,4,2.668,1.965,6.515,224.09,1425.2,0
29-07-2023,7,1,6,5.03,2.439,8.445,224.09,1425.2,1
30-07-2023,7,1,4,3.585,1.943,7.655,224.09,1425.2,0
31-07-2023,7,0,5,3.526,2.011,6.833,224.09,1425.2,0
01-08-2023,8,0,4,2.665,2.185,6.11,227.33,1463.64,0
02-08-2023,8,0,5,3.189,2.735,7.067,227.33,1463.64,0
03-08-2023,8,0,5,3.868,2.505,7.895,227.33,1463.64,0
04-08-2023,8,0,4,2.773,2.286,7.352,227.33,1463.64,0
05-08-2023,8,1,5,4.932,2.357,8.173,227.33,1463.64,0
06-08-2023,8,1,7,4.348,2.665,7.69,227.33,1463.64,0
07-08-2023,8,0,4,3.49,2.167,7.264,227.33,1463.64,0
08-08-2023,8,0,4,3.261,2.077,7.066,227.33,1463.64,0
09-08-2023,8,0,5,3.433,2.521,7.475,227.33,1463.64,0
10-08-2023,8,0,5,2.68,2.232,6.65,227.33,1463.64,0
11-08-2023,8,0,5,3.061,1.943,6.051,227.33,1463.64,0
12-08-2023,8,1,7,4.828,2.933,8.883,227.33,1463.64,1
13-08-2023,8,1,5,3.912,1.739,7.201,227.33,1463.64,0
14-08-2023,8,0,4,3.156,2.655,8.014,227.33,1463.64,0
15-08-2023,8,0,5,2.631,2.452,6.807,227.33,1463.64,0
16-08-2023,8,0,5,3.035,2.009,6.787,227.33,1463.64,0
17-08-2023,8,0,5,3.699,2.307,7.077,227.33,1463.64,0
18-08-2023,8,0,4,2.587,2.071,6.327,227.33,1463.64,0
19-08-2023,8,1,6,4.487,2.642,8.156,227.33,1463.64,0
20-08-2023,8,1,5,4.121,2.536,8.864,227.33,1463.64,1
21-08-2023,8,0,5,3.156,2.438,6.689,227.33,1463.64,0
22-08-2023,8,0,4,2.988,2.424,6.593,227.33,1463.64,0
23-08-2023,8,0,5,3.054,2.266,6.231,227.33,1463.64,0
24-08-2023,8,0,5,3.089,2.829,7.452,227.33,1463.64,0
25-08-2023,8,0,5,3.622,2.667,7.807,227.33,1463.64,0
26-08-2023,8,1,6,4.027,2.257,8.389,227.33,1463.64,1
27-08-2023,8,1,6,4.923,2.643,9.377,227.33,1463.64,1
28-08-2023,8,0,4,3.22,2.417,6.821,227.33,1463.64,0
29-08-2023,8,0,4,2.869,2.122,6.84,227.33,1463.64,0
30-08-2023,8,0,5,3.639,2.199,6.841,227.33,1463.64,0
31-08-2023,8,0,5,3.5,2.664,7.377,227.33,1463.64,0
01-09-2023,9,0,4,2.438,2.196,6.181,215.66,1376.22,0
02-09-2023,9,1,4,3.486,2.278,6.811,215.66,1376.22,0
03-09-2023,9,1,5,4.004,2.72,8.65,215.66,1376.22,1
04-09-2023,9,0,5,2.617,3.06,8.089,215.66,1376.22,0
05-09-2023,9,0,4,3.936,2.042,7.36,215.66,1376.22,0
06-09-2023,9,0,4,3.429,2.134,6.802,215.66,1376.22,0
07-09-2023,9,0,4,3.095,2.222,6.765,215.66,1376.22,0
08-09-2023,9,0,4,2.963,2.229,6.469,215.66,1376.22,0
09-09-2023,9,1,5,3.81,2.413,7.828,215.66,1376.22,0
10-09-2023,9,1,4,3.114,2.053,6.138,215.66,1376.22,0
11-09-2023,9,0,4,2.407,1.82,5.854,215.66,1376.22,0
12-09-2023,9,0,5,4.01,2.826,9.101,215.66,1376.22,1
13-09-2023,9,0,5,3.879,2.484,7.062,215.66,1376.22,0
14-09-2023,9,0,5,3.02,2.174,6.227,215.66,1376.22,0
15-09-2023,9,0,5,3.613,2.431,7.366,215.66,1376.22,0
16-09-2023,9,1,7,4.553,3.05,9.32,215.66,1376.22,1
17-09-2023,9,1,6,4.45,2.164,8.47,215.66,1376.22,1
18-09-2023,9,0,4,2.53,2.263,6.617,215.66,1376.22,0
19-09-2023,9,0,4,2.377,1.783,4.983,215.66,1376.22,0
20-09-2023,9,0,5,3.723,2.264,7.217,215.66,1376.22,0
21-09-2023,9,0,4,2.308,2.385,5.833,215.66,1376.22,0
22-09-2023,9,0,5,3.191,1.966,6.631,215.66,1376.22,0
23-09-2023,9,1,6,4.053,2.344,7.904,215.66,1376.22,0
24-09-2023,9,1,6,4.016,2.64,7.608,215.66,1376.22,0
25-09-2023,9,0,5,3.376,2.477,7.177,215.66,1376.22,0
26-09-2023,9,0,5,2.979,1.953,6.664,215.66,1376.22,0
27-09-2023,9,0,4,3.258,2.312,6.819,215.66,1376.22,0
28-09-2023,9,0,4,3.156,2.368,6.944,215.66,1376.22,0
29-09-2023,9,0,4,3.939,2.232,8.35,215.66,1376.22,1
30-09-2023,9,1,5,3.496,2.627,8.419,215.66,1376.22,1
01-10-2023,10,1,5,4.062,2.123,6.82,224.4,1395.14,0
02-10-2023,10,0,5,3.423,2.424,7.393,224.4,1395.14,0
03-10-2023,10,0,5,3.147,1.95,7.764,224.4,1395.14,0
04-10-2023,10,0,5,2.715,1.82,6.227,224.4,1395.14,0
05-10-2023,10,0,5,3.753,2.534,7.794,224.4,1395.14,0
06-10-2023,10,0,4,3.235,2.206,7.466,224.4,1395.14,0
07-10-2023,10,1,4,3.393,2.061,7.041,224.4,1395.14,0
08-10-2023,10,1,7,4.525,2.18,8.489,224.4,1395.14,1
09-10-2023,10,0,4,3.781,2.448,7.645,224.4,1395.14,0
10-10-2023,10,0,5,3.235,1.848,6.664,224.4,1395.14,0
11-10-2023,10,0,4,3.099,2.498,7.268,224.4,1395.14,0
12-10-2023,10,0,4,3.727,2.335,7.908,224.4,1395.14,0
13-10-2023,10,0,4,2.712,1.763,5.802,224.4,1395.14,0
14-10-2023,10,1,7,5.041,2.538,8.895,224.4,1395.14,1
15-10-2023,10,1,6,4.589,3.196,8.514,224.4,1395.14,1
16-10-2023,10,0,5,2.88,2.657,6.882,224.4,1395.14,0
17-10-2023,10,0,5,2.983,2.052,6.916,224.4,1395.14,0
18-10-2023,10,0,4,2.89,2.415,6.99,224.4,1395.14,0
19-10-2023,10,0,4,2.367,1.775,5.243,224.4,1395.14,0
20-10-2023,10,0,4,3.204,1.789,5.731,224.4,1395.14,0
21-10-2023,10,1,4,3.548,2.18,7.171,224.4,1395.14,0
22-10-2023,10,1,6,4.319,2.565,8.754,224.4,1395.14,1
23-10-2023,10,0,4,2.584,2.443,6.335,224.4,1395.14,0
24-10-2023,10,0,4,3.469,2.448,6.839,224.4,1395.14,0
25-10-2023,10,0,4,3.395,2.348,7.007,224.4,1395.14,0
26-10-2023,10,0,5,2.968,1.816,6.414,224.4,1395.14,0
27-10-2023,10,0,5,3.394,2.282,7.673,224.4,1395.14,0
28-10-2023,10,1,7,4.383,2.791,8.571,224.4,1395.14,1
29-10-2023,10,1,4,4.493,2.333,8.748,224.4,1395.14,1
30-10-2023,10,0,5,2.837,2.355,7.07,224.4,1395.14,0
31-10-2023,10,0,4,3.039,2.299,6.367,224.4,1395.14,0
01-11-2023,11,0,4,2.844,2.794,7.638,229,1420.2,0
02-11-2023,11,0,4,3.118,2.111,6.847,229,1420.2,0
03-11-2023,11,0,5,3.463,3.146,7.626,229,1420.2,0
04-11-2023,11,1,5,3.789,2.767,8.76,229,1420.2,1
05-11-2023,11,1,6,4.054,3.112,8.616,229,1420.2,1
06-11-2023,11,0,4,3.486,2.008,6.217,229,1420.2,0
07-11-2023,11,0,5,3.793,3.298,8.308,229,1420.2,0
08-11-2023,11,0,5,3.447,2.453,7.019,229,1420.2,0
09-11-2023,11,0,5,3.195,3.562,7.984,229,1420.2,0
10-11-2023,11,0,4,3.007,3.336,7.665,229,1420.2,0
11-11-2023,11,1,5,4.269,2.403,8.069,229,1420.2,0
12-11-2023,11,1,4,3.991,2.945,8.318,229,1420.2,1
13-11-2023,11,0,5,2.59,2.495,6.546,229,1420.2,0
14-11-2023,11,0,5,3.479,2.608,7.822,229,1420.2,0
15-11-2023,11,0,5,2.906,2.615,6.722,229,1420.2,0
16-11-2023,11,0,4,2.533,2.834,7.339,229,1420.2,0
17-11-2023,11,0,4,2.433,2.797,6.24,229,1420.2,0
18-11-2023,11,1,7,4.264,2.64,8.65,229,1420.2,1
19-11-2023,11,1,5,3.643,2.932,8.732,229,1420.2,1
20-11-2023,11,0,5,2.319,2.739,6.487,229,1420.2,0
21-11-2023,11,0,4,2.957,2.154,6.688,229,1420.2,0
22-11-2023,11,0,5,3.054,2.67,6.837,229,1420.2,0
23-11-2023,11,0,4,3.04,3.198,7.533,229,1420.2,0
24-11-2023,11,0,4,2.848,2.58,7.555,229,1420.2,0
25-11-2023,11,1,5,4.782,2.249,8.83,229,1420.2,1
26-11-2023,11,1,6,4.407,3.144,9.218,229,1420.2,1
27-11-2023,11,0,5,3.05,2.522,6.297,229,1420.2,0
28-11-2023,11,0,5,3.225,2.864,7.302,229,1420.2,0
29-11-2023,11,0,5,3.816,2.748,8.76,229,1420.2,1
30-11-2023,11,0,4,3.483,3.229,8.376,229,1420.2,1
01-12-2023,12,0,5,2.692,2.749,7.155,236.32,1554.32,0
02-12-2023,12,1,7,3.96,2.657,8.185,236.32,1554.32,0
03-12-2023,12,1,7,4.037,2.859,8.151,236.32,1554.32,0
04-12-2023,12,0,4,2.924,2.331,6.888,236.32,1554.32,0
05-12-2023,12,0,5,3.012,2.737,6.637,236.32,1554.32,0
06-12-2023,12,0,5,3.264,3.331,7.453,236.32,1554.32,0
07-12-2023,12,0,5,3.544,3.175,7.925,236.32,1554.32,0
08-12-2023,12,0,4,3.461,3.312,8.35,236.32,1554.32,1
09-12-2023,12,1,5,3.919,2.944,7.735,236.32,1554.32,0
10-12-2023,12,1,7,3.696,3.043,8.29,236.32,1554.32,0
11-12-2023,12,0,4,2.684,2.401,6.187,236.32,1554.32,0
12-12-2023,12,0,5,3.042,2.881,7.079,236.32,1554.32,0
13-12-2023,12,0,4,2.602,2.661,7.283,236.32,1554.32,0
14-12-2023,12,0,5,3.706,3.034,8.255,236.32,1554.32,0
15-12-2023,12,0,4,2.628,2.363,6.129,236.32,1554.32,0
16-12-2023,12,1,5,4.297,2.816,8.688,236.32,1554.32,1
17-12-2023,12,1,6,3.527,2.428,6.867,236.32,1554.32,0
18-12-2023,12,0,4,3.363,2.801,7.817,236.32,1554.32,0
19-12-2023,12,0,5,3.194,3.003,8.14,236.32,1554.32,0
20-12-2023,12,0,5,3.855,2.314,7.934,236.32,1554.32,0
21-12-2023,12,0,5,2.797,2.398,7.558,236.32,1554.32,0
22-12-2023,12,0,5,3.024,2.411,6.16,236.32,1554.32,0
23-12-2023,12,1,5,3.902,2.747,8.2,236.32,1554.32,0
24-12-2023,12,1,6,4.139,2.481,7.583,236.32,1554.32,0
25-12-2023,12,0,4,2.962,3.114,7.507,236.32,1554.32,0
26-12-2023,12,0,4,2.969,2.831,7.301,236.32,1554.32,0
27-12-2023,12,0,4,2.963,2.88,8.255,236.32,1554.32,0
28-12-2023,12,0,4,2.272,2.223,5.971,236.32,1554.32,0
29-12-2023,12,0,5,3.647,3.188,8.304,236.32,1554.32,0
30-12-2023,12,1,5,5.194,2.995,10.091,236.32,1554.32,1
31-12-2023,12,1,5,4.169,2.595,8.243,236.32,1554.32,0
01-01-2024,1,0,5,2.796,2.337,7.365,238.7,1608.94,0
02-01-2024,1,0,4,2.686,2.677,7.131,238.7,1608.94,0
03-01-2024,1,0,5,3.495,2.66,7.986,238.7,1608.94,0
04-01-2024,1,0,5,3.404,2.673,6.83,238.7,1608.94,0
05-01-2024,1,0,5,3.136,2.588,8.018,238.7,1608.94,0
06-01-2024,1,1,6,4.501,3.116,8.854,238.7,1608.94,1
07-01-2024,1,1,6,3.374,2.12,6.99,238.7,1608.94,0
08-01-2024,1,0,5,3.552,3.229,8.02,238.7,1608.94,0
09-01-2024,1,0,4,3.195,2.999,7.284,238.7,1608.94,0
10-01-2024,1,0,4,2.702,2.763,6.484,238.7,1608.94,0
11-01-2024,1,0,5,2.677,2.757,6.975,238.7,1608.94,0
12-01-2024,1,0,4,3.149,3.025,6.886,238.7,1608.94,0
13-01-2024,1,1,7,4.913,2.987,9.303,238.7,1608.94,1
14-01-2024,1,1,6,4.109,2.816,8.848,238.7,1608.94,1
15-01-2024,1,0,5,2.909,3.142,7.804,238.7,1608.94,0
16-01-2024,1,0,4,3.177,3.328,8.178,238.7,1608.94,0
17-01-2024,1,0,5,3.978,2.509,7.629,238.7,1608.94,0
18-01-2024,1,0,5,3.423,2.927,7.216,238.7,1608.94,0
19-01-2024,1,0,4,3.316,2.374,7.607,238.7,1608.94,0
20-01-2024,1,1,4,4.389,2.85,8.559,238.7,1608.94,1
21-01-2024,1,1,4,4.089,2.467,8.023,238.7,1608.94,0
22-01-2024,1,0,4,2.788,3.063,7.272,238.7,1608.94,0
23-01-2024,1,0,5,2.552,2.77,7.091,238.7,1608.94,0
24-01-2024,1,0,4,2.731,2.714,7.682,238.7,1608.94,0
25-01-2024,1,0,4,2.658,3.189,7.932,238.7,1608.94,0
26-01-2024,1,0,4,3.364,2.48,6.411,238.7,1608.94,0
27-01-2024,1,1,6,4.519,3.105,9.001,238.7,1608.94,1
28-01-2024,1,1,5,4.12,2.61,7.691,238.7,1608.94,0
29-01-2024,1,0,4,2.593,3.059,7.527,238.7,1608.94,0
30-01-2024,1,0,5,3.965,3.336,8.803,238.7,1608.94,1
31-01-2024,1,0,4,2.934,2.621,7.297,238.7,1608.94,0
01-02-2024,2,0,5,3.491,1.642,6.475,207.94,1244.62,0
02-02-2024,2,0,5,3.27,2.094,6.448,207.94,1244.62,0
03-02-2024,2,1,5,4.133,3.03,8.316,207.94,1244.62,1
04-02-2024,2,1,5,4.277,2.122,7.286,207.94,1244.62,0
05-02-2024,2,0,4,2.822,2.731,6.548,207.94,1244.62,0
06-02-2024,2,0,5,3.772,2.118,6.8,207.94,1244.62,0
07-02-2024,2,0,5,2.618,2.111,5.815,207.94,1244.62,0
08-02-2024,2,0,5,2.835,2.534,6.432,207.94,1244.62,0
09-02-2024,2,0,4,3.617,2.398,7.673,207.94,1244.62,0
10-02-2024,2,1,5,4.286,2.556,8.484,207.94,1244.62,1
11-02-2024,2,1,6,5.216,2.401,9.274,207.94,1244.62,1
12-02-2024,2,0,5,3.277,2.61,7.857,207.94,1244.62,0
13-02-2024,2,0,5,3.93,2.588,7.987,207.94,1244.62,0
14-02-2024,2,0,5,2.507,2.645,6.34,207.94,1244.62,0
15-02-2024,2,0,5,2.685,2.113,7.183,207.94,1244.62,0
16-02-2024,2,0,5,3.608,2.61,8.08,207.94,1244.62,0
17-02-2024,2,1,6,3.504,2.244,7.309,207.94,1244.62,0
18-02-2024,2,1,4,3.821,2.153,7.507,207.94,1244.62,0
19-02-2024,2,0,4,3.567,2.147,7.33,207.94,1244.62,0
20-02-2024,2,0,4,3.3,1.901,6.62,207.94,1244.62,0
21-02-2024,2,0,5,3.254,1.779,6.584,207.94,1244.62,0
22-02-2024,2,0,4,2.92,2.567,7.187,207.94,1244.62,0
23-02-2024,2,0,5,3.331,2.089,6.629,207.94,1244.62,0
24-02-2024,2,1,5,4.281,2.219,7.346,207.94,1244.62,0
25-02-2024,2,1,6,3.936,2.181,6.787,207.94,1244.62,0
26-02-2024,2,0,5,3.399,2.223,7.477,207.94,1244.62,0
27-02-2024,2,0,5,3.681,2.148,6.696,207.94,1244.62,0
28-02-2024,2,0,4,3.011,2.584,7.281,207.94,1244.62,0
29-02-2024,2,0,4,3.127,2.023,6.188,207.94,1244.62,0
01-03-2024,3,0,4,3.294,2.714,7.053,222.76,1420.18,0
02-03-2024,3,1,4,4.121,2.542,7.876,222.76,1420.18,0
03-03-2024,3,1,7,4.701,2.358,8.637,222.76,1420.18,1
04-03-2024,3,0,4,2.694,2.296,5.975,222.76,1420.18,0
05-03-2024,3,0,5,3.038,2.456,6.747,222.76,1420.18,0
06-03-2024,3,0,5,3.053,2.552,7.095,222.76,1420.18,0
07-03-2024,3,0,4,2.738,2.482,6.236,222.76,1420.18,0
08-03-2024,3,0,5,2.531,2.356,6.958,222.76,1420.18,0
09-03-2024,3,1,5,2.748,2.014,5.573,222.76,1420.18,0
10-03-2024,3,1,6,4.678,2.592,8.683,222.76,1420.18,1
11-03-2024,3,0,5,2.628,2.229,6.866,222.76,1420.18,0
12-03-2024,3,0,4,3.727,1.363,6.06,222.76,1420.18,0
13-03-2024,3,0,5,3.546,2.417,7.419,222.76,1420.18,0
14-03-2024,3,0,5,3.088,2.08,6.721,222.76,1420.18,0
15-03-2024,3,0,4,3.347,2.062,6.586,222.76,1420.18,0
16-03-2024,3,1,7,4.52,2.502,8.491,222.76,1420.18,1
17-03-2024,3,1,5,3.609,1.834,7.168,222.76,1420.18,0
18-03-2024,3,0,4,3.094,2.242,6.649,222.76,1420.18,0
19-03-2024,3,0,4,2.708,2.105,6.619,222.76,1420.18,0
20-03-2024,3,0,5,3.512,2.037,7.206,222.76,1420.18,0
21-03-2024,3,0,5,2.964,2.314,6.545,222.76,1420.18,0
22-03-2024,3,0,5,3.211,1.793,6.955,222.76,1420.18,0
23-03-2024,3,1,5,3.994,2.323,7.521,222.76,1420.18,0
24-03-2024,3,1,5,4.099,2.441,8.382,222.76,1420.18,1
25-03-2024,3,0,5,3.915,2.392,7.518,222.76,1420.18,0
26-03-2024,3,0,5,3.154,2.537,7.065,222.76,1420.18,0
27-03-2024,3,0,5,3.737,2.65,7.822,222.76,1420.18,0
28-03-2024,3,0,5,3.442,2.276,7.353,222.76,1420.18,0
29-03-2024,3,0,5,3.817,2.629,6.981,222.76,1420.18,0
30-03-2024,3,1,5,3.915,2.274,7.872,222.76,1420.18,0
31-03-2024,3,1,6,4.478,2.19,8.127,222.76,1420.18,0
01-04-2024,4,0,6,4.576,2.282,8.472,260.71,1820.86,1
02-04-2024,4,0,6,3.404,2.48,7.585,260.71,1820.86,0
03-04-2024,4,0,5,4.014,2.626,8.298,260.71,1820.86,0
04-04-2024,4,0,5,4.683,2.3,7.68,260.71,1820.86,0
05-04-2024,4,0,6,4.807,2.198,8.081,260.71,1820.86,0
06-04-2024,4,1,7,5.032,2.933,9.598,260.71,1820.86,1
07-04-2024,4,1,7,5.638,2.07,9.288,260.71,1820.86,1
08-04-2024,4,0,6,4.801,2.2,8.185,260.71,1820.86,0
09-04-2024,4,0,7,4.736,2.768,9.299,260.71,1820.86,1
10-04-2024,4,0,5,4.742,2.83,8.969,260.71,1820.86,1
11-04-2024,4,0,6,4.837,2.544,9.235,260.71,1820.86,1
12-04-2024,4,0,5,4.436,2.375,8.795,260.71,1820.86,1
13-04-2024,4,1,8,5.496,2.513,9.62,260.71,1820.86,1
14-04-2024,4,1,8,6.117,2.764,10.603,260.71,1820.86,1
15-04-2024,4,0,6,4.785,2.439,8.481,260.71,1820.86,1
16-04-2024,4,0,6,4.047,2.174,8.078,260.71,1820.86,0
17-04-2024,4,0,5,4.538,2.207,8.332,260.71,1820.86,1
18-04-2024,4,0,5,3.99,2.04,7.412,260.71,1820.86,0
